CustomerID,Gender,Age,Tenure,ContractType,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,StreamingTV,OnlineSecurity,PaperlessBilling,Churn
CUST06287,Male,34,55,One year,DSL,41.23,2208.71,Credit card,No,No,No,Yes,0
CUST06288,Male,67,40,Month-to-month,DSL,38.31,1481.86,Bank transfer,Yes,No,No,Yes,0
CUST06289,Male,67,55,Month-to-month,Fiber optic,68.52,3776.71,Electronic check,No,No,No,No,1
CUST06290,Female,73,34,Two year,Fiber optic,74.95,2637.46,Bank transfer,Yes,Yes,Yes,Yes,0
CUST06291,Female,41,37,Month-to-month,No,52.22,1951.3,Credit card,Yes,No,No,Yes,1
CUST06292,Male,19,66,One year,DSL,32.33,2163.13,Electronic check,Yes,No,No,Yes,0
CUST06293,Female,30,33,Month-to-month,Fiber optic,69.57,2348.15,Mailed check,No,Yes,No,No,1
CUST06294,Male,79,69,One year,No,50.07,3430.78,Credit card,Yes,Yes,No,No,0
CUST06295,Male,71,10,Two year,Fiber optic,60.75,727.09,Bank transfer,No,No,No,Yes,0
CUST06296,Female,32,26,Month-to-month,DSL,50.01,1364.49,Mailed check,No,Yes,No,No,1
CUST06297,Female,22,47,One year,Fiber optic,46.35,2198.34,Electronic check,No,Yes,No,Yes,0
CUST06298,Male,20,23,One year,DSL,49.88,1128.13,Credit card,Yes,No,Yes,No,0
CUST06299,Male,54,17,Month-to-month,DSL,62.41,1006.13,Electronic check,Yes,No,No,Yes,0
CUST06300,Female,54,26,One year,DSL,47.17,1250.66,Electronic check,No,No,No,Yes,0
CUST06301,Male,54,53,Two year,DSL,43.79,2401.14,Bank transfer,No,No,Yes,Yes,0
CUST06302,Female,20,54,Month-to-month,Fiber optic,95.02,5198.61,Bank transfer,Yes,No,No,Yes,0
CUST06303,Male,52,20,Month-to-month,DSL,35.78,812.16,Bank transfer,No,No,Yes,No,0
CUST06304,Male,69,58,Month-to-month,Fiber optic,82.56,4663.53,Mailed check,Yes,No,No,No,1
CUST06305,Female,40,33,Month-to-month,DSL,47.01,1582.2,Mailed check,Yes,No,No,No,1
CUST06306,Female,77,57,Month-to-month,DSL,44.65,2559.76,Bank transfer,No,Yes,No,Yes,0
CUST06307,Female,45,47,Month-to-month,DSL,55.51,2630.74,Mailed check,Yes,Yes,No,Yes,1
CUST06308,Female,77,53,Month-to-month,DSL,49.89,2681.61,Credit card,Yes,No,No,Yes,0
CUST06309,Female,47,17,Month-to-month,DSL,60.53,1046.78,Electronic check,No,Yes,No,No,0
CUST06310,Female,35,2,Month-to-month,Fiber optic,82.02,213.8,Bank transfer,Yes,No,Yes,Yes,1
CUST06311,Female,75,23,Month-to-month,No,46.54,1095.19,Electronic check,Yes,Yes,No,Yes,0
CUST06312,Male,69,0,Month-to-month,DSL,52.07,16.19,Electronic check,No,Yes,No,Yes,0
CUST06313,Male,53,5,One year,DSL,47.87,248.1,Electronic check,No,No,Yes,Yes,0
CUST06314,Male,50,18,Month-to-month,DSL,52.45,954.78,Credit card,Yes,No,Yes,Yes,0
CUST06315,Female,43,42,Month-to-month,Fiber optic,80.55,3315.5,Credit card,No,No,No,Yes,1
CUST06316,Female,65,7,Month-to-month,Fiber optic,86.51,616.03,Mailed check,Yes,No,Yes,No,1
CUST06317,Female,57,68,Month-to-month,Fiber optic,57.36,3924.1,Electronic check,No,No,Yes,Yes,1
CUST06318,Male,34,51,Month-to-month,DSL,46.33,2394.52,Mailed check,No,Yes,No,Yes,0
CUST06319,Female,57,46,One year,DSL,68.21,3115.12,Electronic check,No,No,Yes,Yes,0
CUST06320,Female,24,27,Month-to-month,DSL,66.75,1818.69,Bank transfer,No,No,No,Yes,1
CUST06321,Male,74,45,Two year,Fiber optic,67.6,3059.25,Electronic check,No,Yes,Yes,Yes,0
CUST06322,Female,25,3,Month-to-month,DSL,52.67,178.77,Electronic check,Yes,Yes,Yes,Yes,0
CUST06323,Male,70,7,Month-to-month,Fiber optic,57.93,380.69,Credit card,No,No,No,Yes,1
CUST06324,Male,73,60,One year,Fiber optic,88.34,5178.14,Bank transfer,Yes,Yes,No,Yes,0
CUST06325,Female,79,16,One year,Fiber optic,67.98,1099.08,Mailed check,No,No,No,No,0
CUST06326,Female,48,33,One year,DSL,61.19,2006.05,Bank transfer,No,No,No,Yes,0
CUST06327,Female,76,19,Two year,Fiber optic,87.43,1633.11,Credit card,No,Yes,Yes,No,0
CUST06328,Male,75,33,Month-to-month,DSL,59.8,1980.55,Credit card,No,No,Yes,Yes,0
CUST06329,Male,29,42,One year,No,31.19,1266.55,Electronic check,No,No,No,No,0
CUST06330,Male,65,9,Month-to-month,DSL,41.83,453.64,Credit card,Yes,No,No,Yes,1
CUST06331,Female,48,29,One year,DSL,32.78,874.93,Credit card,No,Yes,No,No,0
CUST06332,Female,61,24,Month-to-month,DSL,56.73,1349.9,Electronic check,No,Yes,No,Yes,0
CUST06333,Female,36,56,Month-to-month,Fiber optic,62.91,3508.84,Credit card,Yes,Yes,Yes,Yes,1
CUST06334,Female,27,62,One year,DSL,20,1177.66,Credit card,No,No,No,Yes,0
CUST06335,Male,56,70,Month-to-month,Fiber optic,97.55,6758.88,Mailed check,Yes,Yes,Yes,Yes,0
CUST06336,Male,29,46,Month-to-month,DSL,50.82,2358.39,Electronic check,Yes,No,No,No,1
CUST06337,Male,37,2,Month-to-month,DSL,52.94,218.82,Electronic check,Yes,No,No,Yes,1
CUST06338,Male,54,45,One year,Fiber optic,59.25,2607.21,Mailed check,No,No,Yes,No,0
CUST06339,Female,65,35,Two year,DSL,69.57,2291.64,Mailed check,Yes,Yes,Yes,Yes,0
CUST06340,Female,58,25,One year,Fiber optic,62.27,1481.1,Mailed check,Yes,Yes,No,No,0
CUST06341,Female,24,9,One year,Fiber optic,61.91,526.28,Mailed check,No,No,No,Yes,1
CUST06342,Male,69,33,Month-to-month,Fiber optic,75.52,2475.43,Electronic check,No,Yes,Yes,Yes,1
CUST06343,Male,71,7,Month-to-month,DSL,42.63,302.53,Mailed check,No,No,No,Yes,1
CUST06344,Female,75,54,Month-to-month,Fiber optic,80.91,4406.96,Mailed check,No,Yes,No,Yes,1
CUST06345,Female,31,9,Month-to-month,No,44.46,357.75,Credit card,No,No,No,No,0
CUST06346,Male,28,56,Month-to-month,Fiber optic,49.23,2697.64,Electronic check,Yes,No,No,Yes,1
CUST06347,Female,24,44,Month-to-month,DSL,55.94,2539.53,Mailed check,No,Yes,No,No,1
CUST06348,Male,46,49,Month-to-month,Fiber optic,110.17,5435,Credit card,No,No,No,Yes,1
CUST06349,Male,27,63,One year,No,32.41,1988.29,Electronic check,No,No,No,No,0
CUST06350,Male,46,1,Month-to-month,Fiber optic,55.07,79.01,Mailed check,No,Yes,Yes,No,1
CUST06351,Female,26,44,One year,Fiber optic,87.76,3874.11,Mailed check,No,Yes,No,Yes,0
CUST06352,Female,53,61,One year,Fiber optic,59.11,3649.59,Credit card,No,No,No,No,1
CUST06353,Male,65,13,One year,DSL,49.81,663.46,Bank transfer,No,No,No,No,0
CUST06354,Female,27,14,Two year,DSL,36.14,555.2,Electronic check,Yes,Yes,No,No,0
CUST06355,Male,36,13,Month-to-month,DSL,48.24,587.94,Credit card,No,Yes,No,Yes,0
CUST06356,Male,73,30,One year,DSL,47.92,1428.54,Mailed check,No,Yes,No,No,0
CUST06357,Male,48,28,Two year,Fiber optic,62.41,1700.52,Bank transfer,No,Yes,Yes,Yes,0
CUST06358,Male,34,26,Month-to-month,Fiber optic,63.23,1613.97,Bank transfer,No,Yes,No,Yes,1
CUST06359,Female,26,8,One year,Fiber optic,79.97,634.74,Credit card,No,No,Yes,Yes,1
CUST06360,Male,62,19,Month-to-month,Fiber optic,55.9,1085.29,Credit card,No,No,Yes,Yes,0
CUST06361,Male,50,57,Month-to-month,DSL,49.9,2830.09,Credit card,Yes,No,Yes,No,0
CUST06362,Female,51,48,Month-to-month,DSL,47.6,2318.03,Electronic check,No,No,Yes,Yes,1
CUST06363,Male,62,56,Two year,No,38.05,2140.8,Bank transfer,Yes,Yes,Yes,No,0
CUST06364,Male,41,15,One year,Fiber optic,37.8,554.71,Electronic check,Yes,No,No,Yes,0
CUST06365,Female,26,7,Two year,Fiber optic,60.23,480.64,Bank transfer,No,No,No,Yes,0
CUST06366,Female,24,66,One year,No,50.23,3309.86,Electronic check,Yes,No,No,Yes,0
CUST06367,Female,33,18,Month-to-month,DSL,51.05,873.78,Credit card,Yes,No,Yes,Yes,0
CUST06368,Male,36,66,Month-to-month,Fiber optic,67.94,4491.72,Mailed check,No,Yes,Yes,Yes,1
CUST06369,Female,56,35,Two year,Fiber optic,91.99,3176.36,Credit card,No,No,No,No,0
CUST06370,Female,23,59,Month-to-month,DSL,50.07,2869.16,Electronic check,Yes,Yes,No,Yes,0
CUST06371,Male,67,35,Month-to-month,DSL,59.46,2183.23,Credit card,Yes,No,Yes,Yes,1
CUST06372,Male,68,10,Month-to-month,No,53.8,509.46,Bank transfer,Yes,No,No,Yes,1
CUST06373,Male,28,50,Month-to-month,Fiber optic,69.98,3559.97,Electronic check,Yes,No,No,Yes,1
CUST06374,Male,78,54,One year,DSL,67.68,3587.87,Credit card,Yes,No,No,No,0
CUST06375,Male,29,53,Month-to-month,Fiber optic,48.88,2667.58,Credit card,No,Yes,No,Yes,1
CUST06376,Female,78,16,One year,Fiber optic,82.04,1327.84,Mailed check,Yes,No,No,No,0
CUST06377,Female,75,61,Two year,Fiber optic,65,3963.82,Mailed check,No,No,Yes,Yes,1
CUST06378,Female,59,41,Month-to-month,No,45.54,1875.23,Credit card,No,Yes,Yes,Yes,1
CUST06379,Male,30,23,Month-to-month,No,50.02,1120.97,Bank transfer,No,No,No,No,0
CUST06380,Male,29,16,Month-to-month,No,38.59,602.34,Bank transfer,Yes,No,No,Yes,1
CUST06381,Male,38,47,Two year,DSL,60.79,2824.54,Bank transfer,No,Yes,No,Yes,0
CUST06382,Female,27,69,Month-to-month,Fiber optic,64.71,4515.71,Credit card,No,Yes,No,Yes,1
CUST06383,Female,37,6,Month-to-month,DSL,52.24,342.06,Mailed check,No,No,Yes,Yes,1
CUST06384,Male,67,13,One year,DSL,42.43,548.01,Credit card,No,Yes,No,No,0
CUST06385,Female,53,10,Month-to-month,Fiber optic,88.96,895.97,Mailed check,Yes,Yes,No,Yes,1
CUST06386,Male,45,11,Two year,Fiber optic,70.95,795.2,Bank transfer,No,No,No,Yes,0
CUST06387,Female,41,4,Two year,No,49.28,191.03,Mailed check,Yes,No,No,Yes,1
CUST06388,Female,22,4,Month-to-month,DSL,27.99,65.04,Credit card,No,No,Yes,No,1
CUST06389,Female,54,19,One year,Fiber optic,68.24,1296.99,Credit card,No,Yes,No,No,1
CUST06390,Male,78,53,Month-to-month,DSL,44.92,2425.45,Credit card,No,No,Yes,Yes,0
CUST06391,Female,77,54,One year,DSL,51.05,2694.47,Mailed check,No,Yes,Yes,No,0
CUST06392,Female,29,57,One year,Fiber optic,81.65,4673.6,Bank transfer,Yes,No,Yes,Yes,0
CUST06393,Male,75,29,Month-to-month,DSL,32.29,930.8,Credit card,No,Yes,No,No,0
CUST06394,Female,52,23,Month-to-month,Fiber optic,53.84,1204.53,Credit card,No,No,No,Yes,0
CUST06395,Male,78,2,Two year,No,42.5,142.55,Mailed check,No,No,Yes,No,0
CUST06396,Male,57,47,Month-to-month,Fiber optic,35.33,1569.02,Bank transfer,Yes,Yes,No,Yes,1
CUST06397,Male,71,70,One year,DSL,47.39,3273.56,Mailed check,No,Yes,Yes,Yes,0
CUST06398,Male,19,21,Month-to-month,DSL,34.7,691.89,Electronic check,No,No,No,Yes,0
CUST06399,Male,67,13,Month-to-month,Fiber optic,91.03,1285.77,Electronic check,No,No,No,Yes,1
CUST06400,Female,58,47,One year,Fiber optic,68.09,3315.2,Credit card,No,Yes,No,Yes,0
CUST06401,Male,62,28,Month-to-month,Fiber optic,78.88,2173.55,Mailed check,Yes,No,Yes,Yes,1
CUST06402,Male,56,49,One year,DSL,48.28,2355.69,Mailed check,No,No,No,No,0
CUST06403,Male,59,9,Month-to-month,Fiber optic,59.41,534.19,Credit card,No,Yes,No,No,1
CUST06404,Male,26,70,Month-to-month,DSL,46.6,3227.35,Electronic check,No,No,No,No,0
CUST06405,Female,79,26,Two year,Fiber optic,74.17,1956.31,Bank transfer,No,Yes,No,No,1
CUST06406,Male,39,27,Month-to-month,Fiber optic,82.75,2285.82,Bank transfer,Yes,No,No,Yes,1
CUST06407,Female,64,8,Two year,DSL,52.41,441.13,Electronic check,Yes,Yes,No,Yes,0
CUST06408,Male,22,70,Two year,Fiber optic,67.71,4692.94,Credit card,No,Yes,No,No,0
CUST06409,Female,29,25,Two year,Fiber optic,72.64,1782.47,Credit card,No,No,No,Yes,0
CUST06410,Male,18,7,Two year,Fiber optic,80.76,553.19,Bank transfer,No,No,Yes,No,0
CUST06411,Male,61,1,Month-to-month,Fiber optic,53.49,100.89,Bank transfer,No,No,No,Yes,1
CUST06412,Female,39,56,Two year,No,27.99,1550.66,Electronic check,No,Yes,No,Yes,0
CUST06413,Male,55,51,Month-to-month,Fiber optic,79.02,4028,Electronic check,Yes,Yes,No,Yes,1
CUST06414,Female,68,57,Month-to-month,DSL,43.14,2386.48,Mailed check,No,No,Yes,Yes,1
CUST06415,Male,36,2,Month-to-month,DSL,45.04,146.7,Electronic check,No,No,Yes,Yes,1
CUST06416,Female,33,7,Month-to-month,DSL,55.52,360.34,Electronic check,No,No,No,Yes,0
CUST06417,Male,48,58,One year,DSL,39.64,2221.96,Bank transfer,No,Yes,Yes,Yes,0
CUST06418,Male,68,1,Month-to-month,No,42.93,127.71,Bank transfer,No,No,Yes,Yes,1
CUST06419,Female,20,61,Month-to-month,Fiber optic,74.18,4569.42,Mailed check,No,No,Yes,Yes,1
CUST06420,Male,40,48,Month-to-month,Fiber optic,59.62,2854.48,Bank transfer,No,Yes,No,Yes,1
CUST06421,Male,59,19,Month-to-month,DSL,37.45,696.32,Bank transfer,Yes,No,No,Yes,0
CUST06422,Male,76,28,One year,Fiber optic,55.94,1557.41,Bank transfer,Yes,No,No,Yes,1
CUST06423,Male,35,16,Month-to-month,No,38.34,609.7,Electronic check,No,Yes,No,Yes,1
CUST06424,Male,43,21,Month-to-month,DSL,66.11,1446.95,Bank transfer,Yes,No,Yes,Yes,1
CUST06425,Male,30,5,Month-to-month,Fiber optic,45.37,158.94,Credit card,Yes,No,Yes,Yes,1
CUST06426,Female,75,61,Month-to-month,No,44.08,2723.61,Electronic check,No,No,Yes,Yes,1
CUST06427,Female,35,30,Month-to-month,No,27.52,772.09,Bank transfer,No,No,No,Yes,0
CUST06428,Female,20,61,Month-to-month,Fiber optic,78.85,4855.81,Electronic check,No,No,No,Yes,1
CUST06429,Male,75,11,Month-to-month,Fiber optic,62.04,602.15,Bank transfer,No,Yes,No,Yes,1
CUST06430,Female,77,11,Month-to-month,Fiber optic,77.32,790.56,Mailed check,Yes,No,No,Yes,1
CUST06431,Male,40,62,Month-to-month,DSL,62.92,3878.13,Mailed check,No,Yes,Yes,Yes,1
CUST06432,Male,20,15,Two year,Fiber optic,81.26,1233.35,Mailed check,Yes,Yes,No,Yes,0
CUST06433,Male,72,24,Month-to-month,No,39.31,970,Bank transfer,No,Yes,Yes,Yes,0
CUST06434,Male,42,21,One year,Fiber optic,98.45,2053.06,Mailed check,No,No,No,No,0
CUST06435,Female,44,17,One year,DSL,37.78,622.51,Electronic check,No,No,Yes,Yes,0
CUST06436,Male,75,44,Month-to-month,Fiber optic,78.5,3511,Mailed check,Yes,No,Yes,No,1
CUST06437,Female,61,67,Two year,Fiber optic,86.24,5716.62,Mailed check,Yes,No,No,No,0
CUST06438,Male,44,11,One year,DSL,51.34,658.96,Mailed check,No,No,Yes,No,0
CUST06439,Female,69,48,One year,Fiber optic,98.65,4789.88,Mailed check,No,Yes,No,Yes,1
CUST06440,Female,56,32,Month-to-month,Fiber optic,41.98,1300.66,Electronic check,No,No,Yes,Yes,1
CUST06441,Female,42,62,Month-to-month,Fiber optic,59,3655.88,Credit card,Yes,Yes,No,Yes,1
CUST06442,Female,79,17,Month-to-month,DSL,64.68,1117.92,Mailed check,No,No,Yes,Yes,1
CUST06443,Female,41,53,Month-to-month,DSL,21.27,1022.53,Bank transfer,Yes,Yes,Yes,Yes,1
CUST06444,Female,25,26,One year,Fiber optic,65.05,1774.62,Credit card,No,No,No,No,0
CUST06445,Male,26,24,Two year,Fiber optic,94.34,2344.78,Mailed check,Yes,No,No,Yes,1
CUST06446,Female,63,33,Month-to-month,DSL,34.79,1148.86,Credit card,No,No,Yes,No,1
CUST06447,Male,54,59,One year,DSL,52.2,3177.32,Bank transfer,No,Yes,No,No,0
CUST06448,Female,47,53,One year,DSL,28.88,1535.85,Bank transfer,No,No,Yes,Yes,0
CUST06449,Male,70,4,Month-to-month,Fiber optic,79.08,301.79,Mailed check,No,No,Yes,Yes,1
CUST06450,Female,36,35,Month-to-month,No,43.4,1494.49,Mailed check,Yes,Yes,No,No,0
CUST06451,Female,70,53,Month-to-month,Fiber optic,67.13,3538.31,Bank transfer,No,Yes,No,Yes,0
CUST06452,Male,33,35,One year,Fiber optic,98.8,3404.13,Electronic check,No,Yes,Yes,Yes,0
CUST06453,Female,41,68,One year,Fiber optic,75.15,5083.66,Credit card,No,No,No,Yes,0
CUST06454,Female,61,38,Month-to-month,Fiber optic,79.55,2998.22,Electronic check,No,Yes,No,Yes,1
CUST06455,Female,38,69,Month-to-month,DSL,56.55,3927.62,Mailed check,No,Yes,No,No,1
CUST06456,Male,53,3,One year,Fiber optic,74.88,246.88,Electronic check,No,Yes,Yes,Yes,0
CUST06457,Female,57,64,One year,Fiber optic,81,5215.33,Electronic check,No,No,No,Yes,0
CUST06458,Male,56,39,Month-to-month,Fiber optic,55.31,2174.81,Credit card,No,Yes,Yes,Yes,1
CUST06459,Female,64,36,Month-to-month,Fiber optic,106.97,3854.94,Mailed check,No,No,No,Yes,1
CUST06460,Female,79,66,Two year,DSL,59.27,3917.43,Credit card,No,Yes,No,No,0
CUST06461,Male,79,30,Month-to-month,DSL,42.26,1328.78,Bank transfer,No,Yes,Yes,Yes,0
CUST06462,Female,23,46,Month-to-month,Fiber optic,88.67,4112.18,Credit card,No,No,No,Yes,1
CUST06463,Female,22,26,One year,DSL,67.59,1716.35,Credit card,No,No,No,Yes,0
CUST06464,Male,31,50,Month-to-month,DSL,50.56,2590.13,Bank transfer,No,No,No,Yes,0
CUST06465,Female,70,19,Two year,No,35.18,696.49,Electronic check,No,Yes,Yes,No,0
CUST06466,Male,62,12,Month-to-month,Fiber optic,90.27,1082.08,Credit card,Yes,Yes,Yes,Yes,1
CUST06467,Male,59,62,Month-to-month,DSL,33.94,2099.28,Bank transfer,Yes,No,No,Yes,0
CUST06468,Male,67,43,Month-to-month,DSL,52.25,2201.98,Mailed check,Yes,Yes,Yes,Yes,1
CUST06469,Female,78,23,Month-to-month,DSL,50.05,1183.65,Electronic check,No,No,Yes,Yes,0
CUST06470,Male,21,2,Month-to-month,Fiber optic,64.04,152.51,Bank transfer,No,No,Yes,Yes,1
CUST06471,Male,25,9,One year,Fiber optic,70.49,691.24,Electronic check,No,No,Yes,Yes,0
CUST06472,Female,41,64,Month-to-month,DSL,55.98,3613.51,Bank transfer,No,No,Yes,No,1
CUST06473,Male,28,48,Two year,Fiber optic,63.45,2959.06,Credit card,Yes,Yes,No,Yes,0
CUST06474,Female,34,57,Month-to-month,DSL,47.32,2746,Electronic check,No,No,No,Yes,0
CUST06475,Female,67,1,Month-to-month,DSL,62.18,107.65,Credit card,No,No,No,No,0
CUST06476,Female,38,65,Month-to-month,No,38.67,2539.93,Bank transfer,Yes,No,No,Yes,1
CUST06477,Female,74,30,One year,DSL,49.34,1428.18,Credit card,No,No,Yes,No,0
CUST06478,Male,43,67,Month-to-month,Fiber optic,59.85,4063.77,Credit card,Yes,No,No,No,1
CUST06479,Male,60,36,Month-to-month,Fiber optic,54.49,1975.57,Bank transfer,Yes,No,Yes,Yes,1
CUST06480,Male,65,23,Two year,DSL,51.59,1167.22,Credit card,No,No,Yes,Yes,0
CUST06481,Male,61,43,Month-to-month,Fiber optic,72.3,3102.62,Credit card,No,No,Yes,Yes,1
CUST06482,Male,62,40,Month-to-month,Fiber optic,80.28,3250.48,Credit card,No,No,No,Yes,1
CUST06483,Female,44,50,Month-to-month,No,44.94,2150.95,Mailed check,Yes,No,Yes,Yes,0
CUST06484,Male,33,41,One year,Fiber optic,75.26,3155.05,Mailed check,Yes,Yes,No,Yes,0
CUST06485,Male,72,39,Month-to-month,Fiber optic,62.65,2470.52,Mailed check,Yes,No,No,No,1
CUST06486,Male,43,47,One year,DSL,49.44,2343.52,Electronic check,Yes,No,No,Yes,0
CUST06487,Female,70,3,One year,Fiber optic,92.79,264.06,Credit card,No,No,No,No,1
CUST06488,Female,50,59,One year,DSL,69.59,4227.17,Credit card,No,Yes,No,Yes,0
CUST06489,Male,48,38,Month-to-month,DSL,59.64,2235.74,Credit card,No,No,No,No,0
CUST06490,Female,65,4,Two year,No,44.86,264.56,Electronic check,No,No,No,Yes,0
CUST06491,Male,64,5,Month-to-month,DSL,43.45,231.75,Electronic check,No,Yes,No,Yes,1
CUST06492,Male,23,13,Month-to-month,DSL,32.33,539.61,Bank transfer,No,No,No,No,0
CUST06493,Female,61,69,Month-to-month,Fiber optic,87.28,6003.01,Credit card,No,No,No,Yes,0
CUST06494,Female,25,11,One year,Fiber optic,59.32,593,Bank transfer,No,No,Yes,Yes,1
CUST06495,Male,24,61,Month-to-month,DSL,41.86,2509.35,Bank transfer,No,Yes,Yes,Yes,1
CUST06496,Male,51,26,Month-to-month,DSL,53.99,1355.96,Electronic check,No,Yes,Yes,No,0
CUST06497,Female,61,53,One year,DSL,60.02,3170.61,Mailed check,No,Yes,No,No,0
CUST06498,Male,70,11,Month-to-month,DSL,32.02,360.7,Electronic check,No,No,No,Yes,0
CUST06499,Female,31,7,Month-to-month,Fiber optic,70.68,467.98,Electronic check,No,No,No,Yes,1
CUST06500,Male,33,15,One year,Fiber optic,88.66,1387.17,Mailed check,No,No,Yes,No,0
CUST06501,Female,60,51,One year,Fiber optic,69.66,3553.62,Mailed check,No,Yes,No,Yes,0
CUST06502,Male,69,25,Month-to-month,Fiber optic,78.88,2015.27,Electronic check,Yes,No,No,No,1
CUST06503,Male,26,7,Month-to-month,Fiber optic,72.22,508.25,Credit card,Yes,No,No,No,1
CUST06504,Female,27,44,Two year,Fiber optic,81.39,3556.92,Bank transfer,No,No,No,Yes,0
CUST06505,Male,34,18,Month-to-month,No,36.17,636.1,Credit card,No,Yes,No,Yes,0
CUST06506,Male,29,16,Month-to-month,Fiber optic,60.64,883.5,Bank transfer,No,No,Yes,No,1
CUST06507,Female,23,64,One year,Fiber optic,65.47,4295.55,Credit card,No,Yes,Yes,No,0
CUST06508,Male,36,28,Month-to-month,Fiber optic,62.57,1756.32,Mailed check,Yes,Yes,Yes,No,0
CUST06509,Male,60,13,Month-to-month,Fiber optic,79.47,1019.66,Credit card,No,No,Yes,Yes,1
CUST06510,Male,58,16,Month-to-month,Fiber optic,89.19,1372.01,Electronic check,Yes,No,Yes,Yes,1
CUST06511,Female,70,12,Month-to-month,DSL,50.57,603.74,Bank transfer,No,No,Yes,Yes,0
CUST06512,Female,46,62,Two year,Fiber optic,73.93,4491.96,Bank transfer,No,No,Yes,No,0
CUST06513,Female,23,32,Month-to-month,Fiber optic,62.59,2036.51,Credit card,No,No,No,Yes,1
CUST06514,Male,76,28,Month-to-month,Fiber optic,82.59,2266.74,Mailed check,No,Yes,Yes,Yes,1
CUST06515,Male,42,36,Two year,Fiber optic,66.21,2461.37,Electronic check,No,No,No,Yes,0
CUST06516,Male,74,45,Month-to-month,Fiber optic,63.49,2924.77,Mailed check,No,No,No,Yes,1
CUST06517,Male,41,23,One year,DSL,44.97,989.14,Electronic check,No,No,No,Yes,0
CUST06518,Female,42,13,Month-to-month,No,44.18,608.69,Electronic check,No,No,No,No,1
CUST06519,Male,33,4,One year,DSL,35.52,228.56,Electronic check,No,No,No,No,0
CUST06520,Male,69,52,Month-to-month,Fiber optic,82.36,4381.88,Credit card,No,No,Yes,No,1
CUST06521,Male,33,29,Month-to-month,DSL,53.2,1600.79,Electronic check,Yes,No,Yes,Yes,1
CUST06522,Female,23,59,Month-to-month,DSL,65.84,3917,Electronic check,Yes,No,No,Yes,0
CUST06523,Male,54,27,One year,DSL,35.6,945.89,Electronic check,No,No,No,Yes,0
CUST06524,Male,38,25,One year,Fiber optic,56.86,1459.99,Bank transfer,Yes,No,No,Yes,0
CUST06525,Male,21,17,One year,DSL,45.67,718.81,Bank transfer,No,No,No,Yes,0
CUST06526,Male,51,35,Month-to-month,DSL,54.65,1984.35,Credit card,Yes,No,No,No,0
CUST06527,Male,45,7,Month-to-month,DSL,50.93,472.3,Credit card,No,No,Yes,No,1
CUST06528,Female,55,17,One year,DSL,59.18,983.2,Bank transfer,No,No,No,Yes,0
CUST06529,Male,58,57,One year,DSL,52.24,2935.77,Bank transfer,No,No,No,Yes,0
CUST06530,Male,45,31,One year,DSL,55.98,1727.53,Electronic check,No,No,No,Yes,0
CUST06531,Male,34,48,Month-to-month,Fiber optic,63.41,3091.96,Bank transfer,No,No,No,No,1
CUST06532,Male,31,47,Month-to-month,Fiber optic,79.24,3734.16,Credit card,No,No,Yes,No,1
CUST06533,Male,24,70,Month-to-month,Fiber optic,68.97,4872.9,Credit card,No,Yes,Yes,Yes,1
CUST06534,Male,39,64,Month-to-month,No,44.6,2855.78,Electronic check,No,Yes,Yes,No,1
CUST06535,Male,68,32,Two year,Fiber optic,56.59,1900.49,Mailed check,No,No,No,Yes,1
CUST06536,Male,18,49,One year,No,26.64,1346.9,Mailed check,Yes,Yes,No,Yes,0
CUST06537,Male,46,3,Month-to-month,DSL,58.52,136.9,Bank transfer,No,No,No,Yes,1
CUST06538,Male,69,35,Month-to-month,Fiber optic,98.65,3365.99,Electronic check,Yes,No,Yes,Yes,1
CUST06539,Female,48,27,Month-to-month,DSL,77.86,2166.35,Bank transfer,No,No,No,Yes,0
CUST06540,Female,47,2,Two year,Fiber optic,69.44,162.26,Electronic check,No,No,No,Yes,1
CUST06541,Female,74,5,Two year,Fiber optic,97.4,532.92,Bank transfer,No,Yes,Yes,Yes,0
CUST06542,Female,32,44,Month-to-month,DSL,47.89,2171.49,Credit card,Yes,No,Yes,Yes,1
